,date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
54,2020-03-12,10:24,10:24 AM,578.41,575.605,575.605,578.41,576.805,1752,1010562.68,12,TSLA
55,2020-03-12,10:25,10:25 AM,581.19,578.09,578.09,578.245,580.019,4041,2343858.63,18,TSLA
56,2020-03-12,10:26,10:26 AM,580.5,577.705,577.705,579.15,579.634,1610,933211.4,6,TSLA
57,2020-03-12,10:27,10:27 AM,580.0,576.02,580.0,576.62,577.59,2503,1445707.0,10,TSLA
58,2020-03-12,10:28,10:28 AM,576.54,572.92,575.695,574.7,575.135,2500,1437837.9,17,TSLA
59,2020-03-12,10:29,10:29 AM,574.51,573.07,574.015,574.51,574.144,582,334152.045,4,TSLA
60,2020-03-12,10:30,10:30 AM,573.54,571.865,572.67,573.245,572.504,3270,1872087.77,12,TSLA
61,2020-03-12,10:31,10:31 AM,575.0,573.57,573.57,574.58,574.24,4340,2492203.7,22,TSLA
62,2020-03-12,10:32,10:32 AM,575.54,572.93,574.79,573.605,573.955,2820,1618554.0,23,TSLA
63,2020-03-12,10:33,10:33 AM,572.68,570.45,571.75,572.02,570.946,2477,1414233.41,17,TSLA
64,2020-03-12,10:34,10:34 AM,573.755,570.91,571.265,573.505,572.7230000000001,2556,1463879.355,12,TSLA
65,2020-03-12,10:35,10:35 AM,572.845,570.79,572.52,570.79,571.2819999999999,1214,693536.4,13,TSLA
66,2020-03-12,10:36,10:36 AM,573.75,571.76,571.76,573.585,572.85,3134,1795310.84,8,TSLA
67,2020-03-12,10:37,10:37 AM,574.93,572.58,573.49,573.09,573.957,800,459165.86,7,TSLA
68,2020-03-12,10:38,10:38 AM,573.19,571.8,572.99,572.33,572.505,712,407623.51,10,TSLA
69,2020-03-12,10:39,10:39 AM,571.86,571.5,571.58,571.5,571.59,368,210344.96,5,TSLA
70,2020-03-12,10:40,10:40 AM,,,,,,0,0.0,0,TSLA
71,2020-03-12,10:41,10:41 AM,572.22,570.955,572.22,570.955,571.373,900,514236.0,6,TSLA
72,2020-03-12,10:42,10:42 AM,570.21,568.695,570.0,568.695,569.408,1838,1046571.59,17,TSLA
73,2020-03-12,10:43,10:43 AM,570.74,569.59,569.59,570.03,569.989,988,563148.97,8,TSLA
74,2020-03-12,10:44,10:44 AM,572.13,570.67,571.45,570.67,571.779,1000,571779.5,9,TSLA
75,2020-03-12,10:45,10:45 AM,573.275,571.8,571.8,573.18,572.63,4875,2791571.71,12,TSLA
76,2020-03-12,10:46,10:46 AM,574.655,572.74,572.74,574.45,574.5219999999999,1877,1078377.98,4,TSLA
77,2020-03-12,10:47,10:47 AM,575.99,573.385,573.385,574.06,574.578,2154,1237640.65,14,TSLA
78,2020-03-12,10:48,10:48 AM,573.91,573.3,573.52,573.91,573.7280000000001,300,172118.38,3,TSLA
79,2020-03-12,10:49,10:49 AM,572.835,571.925,572.21,572.59,572.1,1010,577821.35,5,TSLA
80,2020-03-12,10:50,10:50 AM,571.78,570.6,571.78,570.6,571.4209999999999,201,114855.6,3,TSLA
81,2020-03-12,10:51,10:51 AM,573.895,572.32,572.32,573.19,573.315,169,96890.235,4,TSLA
82,2020-03-12,10:52,10:52 AM,575.09,573.53,573.53,574.765,574.346,1834,1053351.56,7,TSLA
83,2020-03-12,10:53,10:53 AM,575.52,573.29,575.235,573.65,574.5509999999999,2375,1364559.48,19,TSLA
84,2020-03-12,10:54,10:54 AM,576.625,575.49,575.795,575.925,575.9580000000001,4748,2734648.245,15,TSLA
85,2020-03-12,10:55,10:55 AM,575.07,574.03,575.06,574.275,574.499,685,393532.15,10,TSLA
86,2020-03-12,10:56,10:56 AM,575.18,574.05,574.05,574.98,574.808,798,458696.99,6,TSLA
87,2020-03-12,10:57,10:57 AM,574.165,574.165,574.165,574.165,574.165,200,114833.0,1,TSLA
88,2020-03-12,10:58,10:58 AM,574.275,572.04,574.275,572.04,573.996,800,459196.5,2,TSLA
89,2020-03-12,10:59,10:59 AM,573.155,572.505,572.505,573.155,573.134,310,177671.55,2,TSLA
90,2020-03-12,11:00,11 AM,571.475,571.475,571.475,571.475,571.475,1,571.475,1,TSLA
91,2020-03-12,11:01,11:01 AM,569.6,567.27,569.6,567.27,567.826,2916,1655781.5,11,TSLA
92,2020-03-12,11:02,11:02 AM,567.79,567.79,567.79,567.79,567.79,3,1703.37,1,TSLA
93,2020-03-12,11:03,11:03 AM,565.84,565.84,565.84,565.84,565.84,300,169752.0,1,TSLA
94,2020-03-12,11:04,11:04 AM,567.27,566.325,566.35,567.19,566.845,881,499390.42,11,TSLA
95,2020-03-12,11:05,11:05 AM,567.77,567.77,567.77,567.77,567.77,200,113554.0,1,TSLA
96,2020-03-12,11:06,11:06 AM,566.02,565.16,566.02,565.63,565.54,388,219429.38,7,TSLA
97,2020-03-12,11:07,11:07 AM,565.62,564.34,565.62,564.34,565.346,172,97239.44,5,TSLA
98,2020-03-12,11:08,11:08 AM,563.555,563.555,563.555,563.555,563.555,200,112711.0,1,TSLA
99,2020-03-12,11:09,11:09 AM,563.23,562.94,563.23,562.94,563.121,8,4504.97,2,TSLA
100,2020-03-12,11:10,11:10 AM,561.38,560.99,561.38,561.125,561.308,254,142572.16,3,TSLA
101,2020-03-12,11:11,11:11 AM,,,,,,0,0.0,0,TSLA
102,2020-03-12,11:12,11:12 AM,562.455,560.74,560.74,560.74,561.227,188,105510.77,7,TSLA
103,2020-03-12,11:13,11:13 AM,560.87,560.0,560.15,560.87,560.252,236,132219.58,3,TSLA
104,2020-03-12,11:14,11:14 AM,561.145,561.145,561.145,561.145,561.145,200,112229.0,1,TSLA
105,2020-03-12,11:15,11:15 AM,562.715,560.24,560.24,562.715,561.886,369,207336.075,6,TSLA
106,2020-03-12,11:16,11:16 AM,562.76,562.76,562.76,562.76,562.76,200,112552.0,1,TSLA
107,2020-03-12,11:17,11:17 AM,563.39,561.76,562.03,563.285,562.984,795,447572.18,8,TSLA
108,2020-03-12,11:18,11:18 AM,563.76,563.76,563.76,563.76,563.76,77,43409.52,1,TSLA
109,2020-03-12,11:19,11:19 AM,562.315,560.79,562.315,560.79,561.811,773,434280.07,6,TSLA
110,2020-03-12,11:20,11:20 AM,560.99,560.06,560.97,560.255,560.203,845,473372.005,14,TSLA
111,2020-03-12,11:21,11:21 AM,560.345,560.0,560.255,560.345,560.102,1530,856956.24,16,TSLA
112,2020-03-12,11:22,11:22 AM,560.85,560.005,560.85,560.005,560.558,880,493291.0,10,TSLA
113,2020-03-12,11:23,11:23 AM,562.8,559.34,559.685,562.8,560.9069999999999,465,260821.85,6,TSLA
114,2020-03-12,11:24,11:24 AM,563.93,562.815,563.23,563.93,563.528,73,41137.515,3,TSLA
115,2020-03-12,11:25,11:25 AM,565.11,562.76,563.03,564.93,563.79,838,472455.99,13,TSLA
