,symbol,date,isEnabled
6796,RPAI,2020-04-09,True
6797,RPAR,2020-04-09,True
6798,RPAY,2020-04-09,True
6799,RPD,2020-04-09,True
6800,RPG,2020-04-09,True
6801,RPLA,2020-04-09,True
6802,RPLA+,2020-04-09,True
6803,RPLA=,2020-04-09,True
6804,RPM,2020-04-09,True
6805,RPT,2020-04-09,True
6806,RPT-D,2020-04-09,True
6807,RPV,2020-04-09,True
6808,RQI,2020-04-09,True
6809,RRBI,2020-04-09,True
6810,RRC,2020-04-09,True
6811,RRD,2020-04-09,True
6812,RRGB,2020-04-09,True
6813,RRR,2020-04-09,True
6814,RRTS,2020-04-09,True
6815,RS,2020-04-09,True
6816,RSF,2020-04-09,True
6817,RSG,2020-04-09,True
6818,RSP,2020-04-09,True
6819,RSSS,2020-04-09,True
6820,RST,2020-04-09,True
6821,RSX,2020-04-09,True
6822,RSXJ,2020-04-09,True
6823,RTH,2020-04-09,True
6824,RTIX,2020-04-09,True
6825,RTL,2020-04-09,True
6826,RTLR,2020-04-09,True
6827,RTM,2020-04-09,True
6828,RTRX,2020-04-09,True
6829,RTTR,2020-04-09,True
6830,RTW,2020-04-09,True
6831,RTX,2020-04-09,True
6832,RUBI,2020-04-09,True
6833,RUBY,2020-04-09,True
6834,RUHN,2020-04-09,True
6835,RUN,2020-04-09,True
6836,RUSHA,2020-04-09,True
6837,RUSHB,2020-04-09,True
6838,RUSL,2020-04-09,True
6839,RUTH,2020-04-09,True
6840,RVI,2020-04-09,True
6841,RVLV,2020-04-09,True
6842,RVMD,2020-04-09,True
6843,RVNC,2020-04-09,True
6844,RVNU,2020-04-09,True
6845,RVP,2020-04-09,True
6846,RVRS,2020-04-09,True
6847,RVSB,2020-04-09,True
6848,RVT,2020-04-09,True
6849,RWCD,2020-04-09,True
6850,RWDC,2020-04-09,True
6851,RWDE,2020-04-09,True
6852,RWED,2020-04-09,True
6853,RWGV,2020-04-09,True
6854,RWIU,2020-04-09,True
6855,RWJ,2020-04-09,True
6856,RWK,2020-04-09,True
6857,RWL,2020-04-09,True
6858,RWLK,2020-04-09,True
6859,RWLS,2020-04-09,True
6860,RWM,2020-04-09,True
6861,RWO,2020-04-09,True
6862,RWR,2020-04-09,True
6863,RWSL,2020-04-09,True
6864,RWT,2020-04-09,True
6865,RWUI,2020-04-09,True
6866,RWVG,2020-04-09,True
6867,RWX,2020-04-09,True
6868,RXD,2020-04-09,True
6869,RXI,2020-04-09,True
6870,RXL,2020-04-09,True
6871,RXN,2020-04-09,True
6872,RY,2020-04-09,True
6873,RY-T,2020-04-09,True
6874,RYAAY,2020-04-09,True
6875,RYAM,2020-04-09,True
6876,RYB,2020-04-09,True
6877,RYCE,2020-04-09,True
6878,RYE,2020-04-09,True
6879,RYF,2020-04-09,True
6880,RYH,2020-04-09,True
6881,RYI,2020-04-09,True
6882,RYJ,2020-04-09,True
6883,RYLD,2020-04-09,True
6884,RYN,2020-04-09,True
6885,RYT,2020-04-09,True
6886,RYTM,2020-04-09,True
6887,RYU,2020-04-09,True
6888,RYZZ,2020-04-09,True
6889,RZA,2020-04-09,True
6890,RZB,2020-04-09,True
6891,RZG,2020-04-09,True
6892,RZV,2020-04-09,True
6893,SA,2020-04-09,True
6894,SAA,2020-04-09,True
6895,SABR,2020-04-09,True
6896,SACC,2020-04-09,True
6897,SACH,2020-04-09,True
6898,SAEX,2020-04-09,True
6899,SAF,2020-04-09,True
6900,SAFE,2020-04-09,True
6901,SAFM,2020-04-09,True
6902,SAFT,2020-04-09,True
6903,SAGE,2020-04-09,True
6904,SAH,2020-04-09,True
6905,SAIA,2020-04-09,True
6906,SAIC,2020-04-09,True
6907,SAIL,2020-04-09,True
6908,SAL,2020-04-09,True
6909,SALM,2020-04-09,True
6910,SALT,2020-04-09,True
6911,SAM,2020-04-09,True
6912,SAMA,2020-04-09,True
6913,SAMAU,2020-04-09,True
6914,SAMAW,2020-04-09,True
6915,SAMG,2020-04-09,True
6916,SAN,2020-04-09,True
6917,SAN-B,2020-04-09,True
6918,SAND,2020-04-09,True
6919,SANM,2020-04-09,True
6920,SANW,2020-04-09,True
6921,SAP,2020-04-09,True
6922,SAQN,2020-04-09,True
6923,SAQNU,2020-04-09,True
6924,SAQNW,2020-04-09,True
6925,SAR,2020-04-09,True
6926,SASR,2020-04-09,True
6927,SATS,2020-04-09,True
6928,SAVA,2020-04-09,True
6929,SAVE,2020-04-09,True
6930,SB,2020-04-09,True
6931,SB-C,2020-04-09,True
6932,SB-D,2020-04-09,True
6933,SBAC,2020-04-09,True
6934,SBB,2020-04-09,True
6935,SBBP,2020-04-09,True
6936,SBBX,2020-04-09,True
6937,SBCF,2020-04-09,True
6938,SBE,2020-04-09,True
6939,SBE+,2020-04-09,True
6940,SBE=,2020-04-09,True
6941,SBFG,2020-04-09,True
6942,SBGI,2020-04-09,True
6943,SBH,2020-04-09,True
6944,SBI,2020-04-09,True
6945,SBIO,2020-04-09,True
6946,SBLK,2020-04-09,True
6947,SBLKZ,2020-04-09,True
6948,SBM,2020-04-09,True
6949,SBNA,2020-04-09,True
6950,SBNY,2020-04-09,True
6951,SBOW,2020-04-09,True
6952,SBPH,2020-04-09,True
6953,SBR,2020-04-09,True
6954,SBRA,2020-04-09,True
6955,SBS,2020-04-09,True
6956,SBSI,2020-04-09,True
6957,SBSW,2020-04-09,True
6958,SBT,2020-04-09,True
6959,SBUG,2020-04-09,True
6960,SBUX,2020-04-09,True
6961,SC,2020-04-09,True
6962,SCA,2020-04-09,True
6963,SCAP,2020-04-09,True
6964,SCC,2020-04-09,True
6965,SCCB,2020-04-09,True
6966,SCCO,2020-04-09,True
6967,SCD,2020-04-09,True
6968,SCE-B,2020-04-09,True
6969,SCE-C,2020-04-09,True
6970,SCE-D,2020-04-09,True
6971,SCE-E,2020-04-09,True
6972,SCE-G,2020-04-09,True
6973,SCE-H,2020-04-09,True
6974,SCE-J,2020-04-09,True
6975,SCE-K,2020-04-09,True
6976,SCE-L,2020-04-09,True
6977,SCHA,2020-04-09,True
6978,SCHB,2020-04-09,True
6979,SCHC,2020-04-09,True
6980,SCHD,2020-04-09,True
6981,SCHE,2020-04-09,True
6982,SCHF,2020-04-09,True
6983,SCHG,2020-04-09,True
6984,SCHH,2020-04-09,True
6985,SCHI,2020-04-09,True
6986,SCHJ,2020-04-09,True
6987,SCHK,2020-04-09,True
6988,SCHL,2020-04-09,True
6989,SCHM,2020-04-09,True
6990,SCHN,2020-04-09,True
6991,SCHO,2020-04-09,True
6992,SCHP,2020-04-09,True
6993,SCHQ,2020-04-09,True
6994,SCHR,2020-04-09,True
6995,SCHV,2020-04-09,True
6996,SCHW,2020-04-09,True
6997,SCHW-C,2020-04-09,True
6998,SCHW-D,2020-04-09,True
6999,SCHX,2020-04-09,True
7000,SCHZ,2020-04-09,True
7001,SCI,2020-04-09,True
7002,SCID,2020-04-09,True
7003,SCIF,2020-04-09,True
7004,SCIJ,2020-04-09,True
7005,SCIU,2020-04-09,True
7006,SCIX,2020-04-09,True
7007,SCJ,2020-04-09,True
7008,SCKT,2020-04-09,True
7009,SCL,2020-04-09,True
7010,SCM,2020-04-09,True
7011,SCO,2020-04-09,True
7012,SCON,2020-04-09,True
7013,SCOR,2020-04-09,True
7014,SCPE,2020-04-09,True
7015,SCPE+,2020-04-09,True
7016,SCPE=,2020-04-09,True
7017,SCPH,2020-04-09,True
7018,SCPL,2020-04-09,True
7019,SCS,2020-04-09,True
7020,SCSC,2020-04-09,True
7021,SCU,2020-04-09,True
7022,SCVL,2020-04-09,True
7023,SCVX,2020-04-09,True
7024,SCVX+,2020-04-09,True
7025,SCVX=,2020-04-09,True
7026,SCWX,2020-04-09,True
7027,SCX,2020-04-09,True
7028,SCYX,2020-04-09,True
7029,SCZ,2020-04-09,True
7030,SD,2020-04-09,True
7031,SDAG,2020-04-09,True
7032,SDC,2020-04-09,True
7033,SDCI,2020-04-09,True
7034,SDD,2020-04-09,True
7035,SDEM,2020-04-09,True
7036,SDG,2020-04-09,True
7037,SDGA,2020-04-09,True
7038,SDGR,2020-04-09,True
7039,SDI,2020-04-09,True
7040,SDIV,2020-04-09,True
7041,SDOG,2020-04-09,True
7042,SDOW,2020-04-09,True
7043,SDP,2020-04-09,True
7044,SDPI,2020-04-09,True
7045,SDRL,2020-04-09,True
7046,SDS,2020-04-09,True
7047,SDVY,2020-04-09,True
7048,SDY,2020-04-09,True
7049,SDYL,2020-04-09,True
7050,SE,2020-04-09,True
7051,SEAC,2020-04-09,True
7052,SEAS,2020-04-09,True
7053,SEB,2020-04-09,True
7054,SECO,2020-04-09,True
7055,SECT,2020-04-09,True
7056,SEDG,2020-04-09,True
7057,SEE,2020-04-09,True
7058,SEED,2020-04-09,True
7059,SEEL,2020-04-09,True
7060,SEF,2020-04-09,True
7061,SEIC,2020-04-09,True
7062,SEIX,2020-04-09,True
7063,SELB,2020-04-09,True
7064,SELF,2020-04-09,True
7065,SEM,2020-04-09,True
7066,SENEA,2020-04-09,True
7067,SENEB,2020-04-09,True
7068,SENS,2020-04-09,True
7069,SERV,2020-04-09,True
7070,SES,2020-04-09,True
7071,SESN,2020-04-09,True
7072,SF,2020-04-09,True
7073,SF-A,2020-04-09,True
7074,SF-B,2020-04-09,True
7075,SFB,2020-04-09,True
7076,SFBC,2020-04-09,True
7077,SFBS,2020-04-09,True
7078,SFE,2020-04-09,True
7079,SFET,2020-04-09,True
7080,SFHY,2020-04-09,True
7081,SFIG,2020-04-09,True
7082,SFIX,2020-04-09,True
7083,SFL,2020-04-09,True
7084,SFM,2020-04-09,True
7085,SFNC,2020-04-09,True
7086,SFST,2020-04-09,True
7087,SFTW,2020-04-09,True
7088,SFTW+,2020-04-09,True
7089,SFTW=,2020-04-09,True
7090,SFUN,2020-04-09,True
7091,SFY,2020-04-09,True
7092,SFYF,2020-04-09,True
7093,SFYX,2020-04-09,True
7094,SG,2020-04-09,True
7095,SGA,2020-04-09,True
7096,SGBX,2020-04-09,True
7097,SGC,2020-04-09,True
7098,SGDJ,2020-04-09,True
7099,SGDM,2020-04-09,True
7100,SGEN,2020-04-09,True
7101,SGG,2020-04-09,True
7102,SGH,2020-04-09,True
7103,SGLB,2020-04-09,True
7104,SGLBW,2020-04-09,True
7105,SGMA,2020-04-09,True
7106,SGMO,2020-04-09,True
7107,SGMS,2020-04-09,True
7108,SGOC,2020-04-09,True
7109,SGOL,2020-04-09,True
7110,SGRP,2020-04-09,True
7111,SGRY,2020-04-09,True
7112,SGU,2020-04-09,True
7113,SH,2020-04-09,True
7114,SHAG,2020-04-09,True
7115,SHAK,2020-04-09,True
7116,SHBI,2020-04-09,True
7117,SHE,2020-04-09,True
7118,SHEN,2020-04-09,True
7119,SHG,2020-04-09,True
7120,SHI,2020-04-09,True
7121,SHIP,2020-04-09,True
7122,SHIPW,2020-04-09,True
7123,SHIPZ,2020-04-09,True
7124,SHLL,2020-04-09,True
7125,SHLL+,2020-04-09,True
7126,SHLL=,2020-04-09,True
7127,SHLO,2020-04-09,True
7128,SHLX,2020-04-09,True
7129,SHM,2020-04-09,True
7130,SHO,2020-04-09,True
7131,SHO-E,2020-04-09,True
7132,SHO-F,2020-04-09,True
7133,SHOO,2020-04-09,True
7134,SHOP,2020-04-09,True
7135,SHSP,2020-04-09,True
7136,SHV,2020-04-09,True
7137,SHW,2020-04-09,True
7138,SHY,2020-04-09,True
7139,SHYD,2020-04-09,True
7140,SHYG,2020-04-09,True
7141,SHYL,2020-04-09,True
7142,SI,2020-04-09,True
7143,SIBN,2020-04-09,True
7144,SIC,2020-04-09,True
7145,SID,2020-04-09,True
7146,SIEB,2020-04-09,True
7147,SIEN,2020-04-09,True
7148,SIF,2020-04-09,True
7149,SIFY,2020-04-09,True
7150,SIG,2020-04-09,True
7151,SIGA,2020-04-09,True
7152,SIGI,2020-04-09,True
7153,SIJ,2020-04-09,True
7154,SIL,2020-04-09,True
7155,SILC,2020-04-09,True
7156,SILJ,2020-04-09,True
7157,SILK,2020-04-09,True
7158,SILV,2020-04-09,True
7159,SIM,2020-04-09,True
7160,SIMO,2020-04-09,True
7161,SIMS,2020-04-09,True
7162,SINA,2020-04-09,True
7163,SINO,2020-04-09,True
7164,SINT,2020-04-09,True
7165,SIRI,2020-04-09,True
7166,SITC,2020-04-09,True
7167,SITC-A,2020-04-09,True
7168,SITC-K,2020-04-09,True
7169,SITE,2020-04-09,True
7170,SITM,2020-04-09,True
7171,SIVB,2020-04-09,True
7172,SIVBP,2020-04-09,True
7173,SIVR,2020-04-09,True
7174,SIX,2020-04-09,True
7175,SIZE,2020-04-09,True
7176,SJB,2020-04-09,True
7177,SJI,2020-04-09,True
7178,SJIJ,2020-04-09,True
7179,SJIU,2020-04-09,True
7180,SJM,2020-04-09,True
7181,SJNK,2020-04-09,True
7182,SJR,2020-04-09,True
7183,SJT,2020-04-09,True
7184,SJW,2020-04-09,True
7185,SKF,2020-04-09,True
7186,SKM,2020-04-09,True
7187,SKOR,2020-04-09,True
7188,SKT,2020-04-09,True
7189,SKX,2020-04-09,True
7190,SKY,2020-04-09,True
7191,SKYS,2020-04-09,True
7192,SKYW,2020-04-09,True
7193,SKYY,2020-04-09,True
7194,SLAB,2020-04-09,True
7195,SLB,2020-04-09,True
7196,SLCA,2020-04-09,True
7197,SLCT,2020-04-09,True
7198,SLDB,2020-04-09,True
7199,SLF,2020-04-09,True
7200,SLG,2020-04-09,True
7201,SLG-I,2020-04-09,True
7202,SLGG,2020-04-09,True
7203,SLGL,2020-04-09,True
7204,SLGN,2020-04-09,True
7205,SLM,2020-04-09,True
7206,SLMBP,2020-04-09,True
7207,SLNO,2020-04-09,True
7208,SLP,2020-04-09,True
7209,SLQD,2020-04-09,True
7210,SLRC,2020-04-09,True
7211,SLRX,2020-04-09,True
7212,SLS,2020-04-09,True
7213,SLT,2020-04-09,True
7214,SLV,2020-04-09,True
7215,SLVO,2020-04-09,True
7216,SLVP,2020-04-09,True
7217,SLX,2020-04-09,True
7218,SLY,2020-04-09,True
7219,SLYG,2020-04-09,True
7220,SLYV,2020-04-09,True
7221,SM,2020-04-09,True
7222,SMAR,2020-04-09,True
7223,SMB,2020-04-09,True
7224,SMBC,2020-04-09,True
7225,SMBK,2020-04-09,True
7226,SMCI,2020-04-09,True
7227,SMCP,2020-04-09,True
7228,SMDD,2020-04-09,True
7229,SMDV,2020-04-09,True
7230,SMDY,2020-04-09,True
7231,SMED,2020-04-09,True
7232,SMEZ,2020-04-09,True
7233,SMFG,2020-04-09,True
7234,SMG,2020-04-09,True
7235,SMH,2020-04-09,True
7236,SMHB,2020-04-09,True
7237,SMHI,2020-04-09,True
7238,SMIN,2020-04-09,True
7239,SMIT,2020-04-09,True
7240,SMLF,2020-04-09,True
7241,SMLL,2020-04-09,True
7242,SMLP,2020-04-09,True
7243,SMLV,2020-04-09,True
7244,SMM,2020-04-09,True
7245,SMMC,2020-04-09,True
7246,SMMCU,2020-04-09,True
7247,SMMCW,2020-04-09,True
7248,SMMD,2020-04-09,True
7249,SMMF,2020-04-09,True
7250,SMMT,2020-04-09,True
7251,SMMU,2020-04-09,True
7252,SMMV,2020-04-09,True
7253,SMN,2020-04-09,True
7254,SMOG,2020-04-09,True
7255,SMP,2020-04-09,True
7256,SMPL,2020-04-09,True
7257,SMRT,2020-04-09,True
7258,SMSI,2020-04-09,True
7259,SMTC,2020-04-09,True
7260,SMTS,2020-04-09,True
7261,SMTX,2020-04-09,True
7262,SNA,2020-04-09,True
7263,SNAP,2020-04-09,True
7264,SNBR,2020-04-09,True
7265,SNCA,2020-04-09,True
7266,SNCR,2020-04-09,True
7267,SND,2020-04-09,True
7268,SNDE,2020-04-09,True
7269,SNDL,2020-04-09,True
7270,SNDR,2020-04-09,True
7271,SNDX,2020-04-09,True
7272,SNE,2020-04-09,True
7273,SNES,2020-04-09,True
7274,SNFCA,2020-04-09,True
7275,SNGX,2020-04-09,True
7276,SNGXW,2020-04-09,True
7277,SNLN,2020-04-09,True
7278,SNMP,2020-04-09,True
7279,SNN,2020-04-09,True
7280,SNOA,2020-04-09,True
7281,SNP,2020-04-09,True
7282,SNPE,2020-04-09,True
7283,SNPS,2020-04-09,True
7284,SNR,2020-04-09,True
7285,SNSR,2020-04-09,True
7286,SNSS,2020-04-09,True
7287,SNUG,2020-04-09,True
7288,SNV,2020-04-09,True
7289,SNV-D,2020-04-09,True
7290,SNV-E,2020-04-09,True
7291,SNX,2020-04-09,True
7292,SNY,2020-04-09,True
7293,SO,2020-04-09,True
7294,SOCL,2020-04-09,True
7295,SOGO,2020-04-09,True
7296,SOHO,2020-04-09,True
7297,SOHOB,2020-04-09,True
7298,SOHON,2020-04-09,True
7299,SOHOO,2020-04-09,True
7300,SOHU,2020-04-09,True
7301,SOI,2020-04-09,True
7302,SOIL,2020-04-09,True
7303,SOJA,2020-04-09,True
7304,SOJB,2020-04-09,True
7305,SOJC,2020-04-09,True
7306,SOJD,2020-04-09,True
7307,SOL,2020-04-09,True
7308,SOLN,2020-04-09,True
7309,SOLO,2020-04-09,True
7310,SOLOW,2020-04-09,True
7311,SOLY,2020-04-09,True
7312,SON,2020-04-09,True
7313,SONA,2020-04-09,True
7314,SONG,2020-04-09,True
7315,SONGW,2020-04-09,True
7316,SONM,2020-04-09,True
7317,SONN,2020-04-09,True
7318,SONO,2020-04-09,True
7319,SOR,2020-04-09,True
7320,SORL,2020-04-09,True
7321,SOVB,2020-04-09,True
7322,SOXL,2020-04-09,True
7323,SOXS,2020-04-09,True
7324,SOXX,2020-04-09,True
7325,SOYB,2020-04-09,True
7326,SP,2020-04-09,True
7327,SPAB,2020-04-09,True
7328,SPAQ,2020-04-09,True
7329,SPAQ+,2020-04-09,True
7330,SPAQ=,2020-04-09,True
7331,SPAR,2020-04-09,True
7332,SPB,2020-04-09,True
7333,SPBO,2020-04-09,True
7334,SPCB,2020-04-09,True
7335,SPCE,2020-04-09,True
7336,SPCE+,2020-04-09,True
7337,SPCE=,2020-04-09,True
7338,SPDN,2020-04-09,True
7339,SPDV,2020-04-09,True
7340,SPDW,2020-04-09,True
7341,SPE,2020-04-09,True
7342,SPE-B,2020-04-09,True
7343,SPEM,2020-04-09,True
7344,SPEU,2020-04-09,True
7345,SPFF,2020-04-09,True
7346,SPFI,2020-04-09,True
7347,SPG,2020-04-09,True
7348,SPG-J,2020-04-09,True
7349,SPGI,2020-04-09,True
7350,SPGM,2020-04-09,True
7351,SPGP,2020-04-09,True
7352,SPH,2020-04-09,True
7353,SPHB,2020-04-09,True
7354,SPHD,2020-04-09,True
7355,SPHQ,2020-04-09,True
7356,SPHY,2020-04-09,True
7357,SPI,2020-04-09,True
7358,SPIB,2020-04-09,True
7359,SPIP,2020-04-09,True
7360,SPKE,2020-04-09,True
7361,SPKEP,2020-04-09,True
7362,SPLB,2020-04-09,True
7363,SPLG,2020-04-09,True
7364,SPLK,2020-04-09,True
7365,SPLP,2020-04-09,True
7366,SPLP-A,2020-04-09,True
7367,SPLV,2020-04-09,True
7368,SPMB,2020-04-09,True
7369,SPMD,2020-04-09,True
7370,SPMO,2020-04-09,True
7371,SPMV,2020-04-09,True
7372,SPN,2020-04-09,True
7373,SPNE,2020-04-09,True
7374,SPNS,2020-04-09,True
7375,SPOK,2020-04-09,True
7376,SPOT,2020-04-09,True
7377,SPPI,2020-04-09,True
7378,SPPP,2020-04-09,True
7379,SPR,2020-04-09,True
7380,SPRO,2020-04-09,True
7381,SPRT,2020-04-09,True
7382,SPSB,2020-04-09,True
7383,SPSC,2020-04-09,True
7384,SPSK,2020-04-09,True
7385,SPSM,2020-04-09,True
7386,SPT,2020-04-09,True
7387,SPTI,2020-04-09,True
7388,SPTL,2020-04-09,True
7389,SPTM,2020-04-09,True
7390,SPTN,2020-04-09,True
7391,SPTS,2020-04-09,True
7392,SPUS,2020-04-09,True
7393,SPUU,2020-04-09,True
7394,SPVM,2020-04-09,True
7395,SPVU,2020-04-09,True
7396,SPWH,2020-04-09,True
7397,SPWR,2020-04-09,True
7398,SPXB,2020-04-09,True
7399,SPXC,2020-04-09,True
7400,SPXE,2020-04-09,True
7401,SPXL,2020-04-09,True
7402,SPXN,2020-04-09,True
7403,SPXS,2020-04-09,True
7404,SPXT,2020-04-09,True
7405,SPXU,2020-04-09,True
7406,SPXV,2020-04-09,True
7407,SPXX,2020-04-09,True
7408,SPY,2020-04-09,True
7409,SPYB,2020-04-09,True
7410,SPYD,2020-04-09,True
7411,SPYG,2020-04-09,True
7412,SPYV,2020-04-09,True
7413,SPYX,2020-04-09,True
7414,SQ,2020-04-09,True
7415,SQBG,2020-04-09,True
7416,SQLV,2020-04-09,True
7417,SQM,2020-04-09,True
7418,SQNS,2020-04-09,True
7419,SQQQ,2020-04-09,True
7420,SR,2020-04-09,True
7421,SR-A,2020-04-09,True
7422,SRAC,2020-04-09,True
7423,SRACU,2020-04-09,True
7424,SRACW,2020-04-09,True
7425,SRAX,2020-04-09,True
7426,SRC,2020-04-09,True
7427,SRC-A,2020-04-09,True
7428,SRCE,2020-04-09,True
7429,SRCL,2020-04-09,True
7430,SRDX,2020-04-09,True
7431,SRE,2020-04-09,True
7432,SRE-A,2020-04-09,True
7433,SRE-B,2020-04-09,True
7434,SREA,2020-04-09,True
7435,SRET,2020-04-09,True
7436,SREV,2020-04-09,True
7437,SRF,2020-04-09,True
7438,SRG,2020-04-09,True
7439,SRG-A,2020-04-09,True
7440,SRI,2020-04-09,True
7441,SRL,2020-04-09,True
7442,SRLN,2020-04-09,True
7443,SRLP,2020-04-09,True
7444,SRNE,2020-04-09,True
7445,SRPT,2020-04-09,True
7446,SRRA,2020-04-09,True
7447,SRRK,2020-04-09,True
7448,SRS,2020-04-09,True
7449,SRT,2020-04-09,True
7450,SRTS,2020-04-09,True
7451,SRTSW,2020-04-09,True
7452,SRTY,2020-04-09,True
7453,SRV,2020-04-09,True
7454,SRVR,2020-04-09,True
7455,SSB,2020-04-09,True
7456,SSBI,2020-04-09,True
7457,SSD,2020-04-09,True
7458,SSG,2020-04-09,True
7459,SSI,2020-04-09,True
7460,SSKN,2020-04-09,True
7461,SSL,2020-04-09,True
7462,SSNC,2020-04-09,True
7463,SSNT,2020-04-09,True
7464,SSO,2020-04-09,True
7465,SSP,2020-04-09,True
7466,SSPK,2020-04-09,True
7467,SSPKU,2020-04-09,True
7468,SSPKW,2020-04-09,True
7469,SSPY,2020-04-09,True
7470,SSRM,2020-04-09,True
7471,SSSS,2020-04-09,True
7472,SSTI,2020-04-09,True
7473,SSTK,2020-04-09,True
7474,SSUS,2020-04-09,True
7475,SSY,2020-04-09,True
7476,SSYS,2020-04-09,True
7477,ST,2020-04-09,True
7478,STAA,2020-04-09,True
7479,STAF,2020-04-09,True
7480,STAG,2020-04-09,True
7481,STAG-C,2020-04-09,True
7482,STAR,2020-04-09,True
7483,STAR-D,2020-04-09,True
7484,STAR-G,2020-04-09,True
7485,STAR-I,2020-04-09,True
7486,STAY,2020-04-09,True
7487,STBA,2020-04-09,True
7488,STC,2020-04-09,True
7489,STCN,2020-04-09,True
7490,STE,2020-04-09,True
7491,STFC,2020-04-09,True
7492,STG,2020-04-09,True
7493,STIM,2020-04-09,True
7494,STIP,2020-04-09,True
7495,STK,2020-04-09,True
7496,STKL,2020-04-09,True
7497,STKS,2020-04-09,True
7498,STL,2020-04-09,True
7499,STL-A,2020-04-09,True
7500,STLD,2020-04-09,True
7501,STLG,2020-04-09,True
7502,STLV,2020-04-09,True
7503,STM,2020-04-09,True
7504,STML,2020-04-09,True
7505,STMP,2020-04-09,True
7506,STN,2020-04-09,True
7507,STND,2020-04-09,True
7508,STNE,2020-04-09,True
7509,STNG,2020-04-09,True
7510,STOK,2020-04-09,True
7511,STON,2020-04-09,True
7512,STOR,2020-04-09,True
7513,STOT,2020-04-09,True
7514,STPP,2020-04-09,True
7515,STPZ,2020-04-09,True
7516,STRA,2020-04-09,True
7517,STRL,2020-04-09,True
7518,STRM,2020-04-09,True
7519,STRO,2020-04-09,True
7520,STRS,2020-04-09,True
7521,STRT,2020-04-09,True
7522,STSA,2020-04-09,True
7523,STT,2020-04-09,True
7524,STT-D,2020-04-09,True
7525,STT-G,2020-04-09,True
7526,STWD,2020-04-09,True
7527,STX,2020-04-09,True
7528,STXB,2020-04-09,True
7529,STXS,2020-04-09,True
7530,STZ,2020-04-09,True
7531,STZ.B,2020-04-09,True
7532,SU,2020-04-09,True
7533,SUB,2020-04-09,True
7534,SUI,2020-04-09,True
7535,SUM,2020-04-09,True
7536,SUMR,2020-04-09,True
7537,SUN,2020-04-09,True
7538,SUNS,2020-04-09,True
7539,SUNW,2020-04-09,True
7540,SUP,2020-04-09,True
7541,SUPN,2020-04-09,True
7542,SUPV,2020-04-09,True
7543,SURF,2020-04-09,True
7544,SUSA,2020-04-09,True
7545,SUSB,2020-04-09,True
7546,SUSC,2020-04-09,True
7547,SUSL,2020-04-09,True
7548,SUZ,2020-04-09,True
7549,SVA,2020-04-09,True
7550,SVBI,2020-04-09,True
7551,SVC,2020-04-09,True
7552,SVM,2020-04-09,True
7553,SVMK,2020-04-09,True
7554,SVRA,2020-04-09,True
7555,SVT,2020-04-09,True
7556,SVVC,2020-04-09,True
7557,SVXY,2020-04-09,True
7558,SWAN,2020-04-09,True
7559,SWAV,2020-04-09,True
7560,SWCH,2020-04-09,True
7561,SWI,2020-04-09,True
7562,SWIR,2020-04-09,True
7563,SWK,2020-04-09,True
7564,SWKH,2020-04-09,True
7565,SWKS,2020-04-09,True
7566,SWM,2020-04-09,True
7567,SWN,2020-04-09,True
7568,SWP,2020-04-09,True
7569,SWT,2020-04-09,True
7570,SWTX,2020-04-09,True
7571,SWX,2020-04-09,True
7572,SWZ,2020-04-09,True
7573,SXC,2020-04-09,True
7574,SXI,2020-04-09,True
7575,SXT,2020-04-09,True
7576,SXTC,2020-04-09,True
7577,SY,2020-04-09,True
7578,SYBT,2020-04-09,True
7579,SYBX,2020-04-09,True
7580,SYE,2020-04-09,True
7581,SYF,2020-04-09,True
7582,SYF-A,2020-04-09,True
7583,SYG,2020-04-09,True
7584,SYK,2020-04-09,True
7585,SYKE,2020-04-09,True
7586,SYLD,2020-04-09,True
7587,SYN,2020-04-09,True
7588,SYNA,2020-04-09,True
7589,SYNC,2020-04-09,True
7590,SYNH,2020-04-09,True
7591,SYNL,2020-04-09,True
7592,SYPR,2020-04-09,True
7593,SYRS,2020-04-09,True
7594,SYV,2020-04-09,True
7595,SYX,2020-04-09,True
7596,SYY,2020-04-09,True
7597,SZC,2020-04-09,True
7598,SZK,2020-04-09,True
7599,SZNE,2020-04-09,True
7600,T,2020-04-09,True
7601,T-A,2020-04-09,True
7602,T-C,2020-04-09,True
7603,TA,2020-04-09,True
7604,TAC,2020-04-09,True
7605,TACO,2020-04-09,True
7606,TACOW,2020-04-09,True
7607,TACT,2020-04-09,True
7608,TAGS,2020-04-09,True
7609,TAIL,2020-04-09,True
7610,TAIT,2020-04-09,True
7611,TAK,2020-04-09,True
7612,TAL,2020-04-09,True
7613,TALO,2020-04-09,True
7614,TALO+,2020-04-09,True
7615,TAN,2020-04-09,True
7616,TANH,2020-04-09,True
7617,TANNI,2020-04-09,True
7618,TANNL,2020-04-09,True
7619,TANNZ,2020-04-09,True
7620,TAOP,2020-04-09,True
7621,TAP,2020-04-09,True
7622,TAP.A,2020-04-09,True
7623,TAPR,2020-04-09,True
7624,TARA,2020-04-09,True
7625,TARO,2020-04-09,True
7626,TAST,2020-04-09,True
7627,TAT,2020-04-09,True
7628,TATT,2020-04-09,True
7629,TAWK,2020-04-09,True
7630,TAXF,2020-04-09,True
7631,TAYD,2020-04-09,True
7632,TBB,2020-04-09,True
7633,TBBK,2020-04-09,True
7634,TBC,2020-04-09,True
